id,x,y
6760,-31.995466,146.00027
9003,-31.854483,146.21248
6139,49.256256,40.765125
12270,124.8182,64.818825
7744,77.358475,-93.72191
1767,90.80342,44.11605
16835,133.49332,4.483869
5578,-101.44881,61.954437
8679,-100.89056,62.495625
293,85.92546,-21.849064
68,85.390366,-23.149054
12686,-138.87408,107.336044
6731,-139.68398,109.347755
6795,-131.2357,98.30016
12849,-168.61823,-3.9309707
16159,-168.47597,-4.267402
11856,118.95185,10.048067
16489,49.23313,-99.46826
10627,39.288506,1.5539896
7859,62.619858,-103.34383
17093,61.70069,0.025658706
16666,152.80318,53.89009
12211,30.403435,-50.445526
3246,-100.305824,84.18158
14775,1.7694185,29.26101
7731,85.57606,-52.427673
5054,64.23387,-61.959877
13177,-74.27349,32.231953
9326,-95.93191,-64.75643
7066,99.83471,-16.86309
9799,-85.45537,-117.594284
12597,-100.3424,82.86465
9412,-110.121414,-136.68143
12956,-146.45003,-49.465424
9704,-0.9362826,-180.91318
11317,105.899376,-0.14048076
11659,105.64155,-0.7532005
2767,91.937386,-148.54262
19529,92.47787,-149.48341
1456,42.644756,159.83994
5089,-64.49879,35.27724
11166,-4.6356006,-74.88053
19832,-126.636566,-10.695328
13419,96.35273,120.68955
6083,-128.15277,-11.588106
15979,-45.78126,40.4289
15756,-134.37056,121.742615
13230,-134.4335,121.7265
8815,-56.598946,2.0223002
18866,55.430134,-114.5029
13345,64.2655,58.048183
8120,76.240105,-65.99248
11960,-100.135605,-12.230218
12789,-60.831017,25.617378
11104,65.93214,102.83944
6728,-44.06029,31.270588
14201,87.82165,-56.44353
3998,98.298805,130.83716
8057,107.719536,-152.27766
19644,-10.96729,-74.61104
12950,-160.94818,37.35402
5400,-113.16941,26.790752
8657,-105.7503,4.0401244
4621,-100.81495,-78.48772
9741,-99.16914,-77.80247
12184,104.56892,-77.575356
81,119.31018,-24.713446
12098,51.99075,46.26907
10050,-3.3756385,-174.8706
8586,-50.223454,33.06786
4651,-99.78885,-80.94091
7654,-99.24262,-79.18744
6568,-134.93208,-46.201015
13789,-11.773595,-57.686485
3491,7.498124,-18.506638
1342,-101.29379,91.10386
5515,-100.8735,92.02328
2503,-59.00307,-81.36935
11858,102.07196,-82.44732
3676,89.243675,-27.844814
7619,-79.13545,-113.78427
5549,-59.262638,95.92895
8610,-58.28192,95.533325
15451,-50.778683,107.68931
12778,-147.17715,48.891006
15889,-42.682297,96.555855
11430,76.84113,97.94772
14609,54.186,-26.338638
17108,-167.33719,-59.462795
11401,156.74193,19.529736
2602,-132.2542,46.24978
1591,37.51408,174.46954
5972,36.617435,173.69208
13950,32.03582,-110.40265
12215,44.7222,-11.749359
2154,141.0798,-26.621912
10560,-160.54845,-85.90465
12932,-54.313793,59.371185
19499,78.004364,64.53111
7501,-47.842567,-88.73554
2504,-60.305244,-82.95398
14871,158.50803,60.226086
19467,47.402386,-39.610405
8196,-37.997456,99.0112
5624,-74.7769,78.10053
9166,-74.992455,63.206272
8677,-30.700502,151.43877
19764,71.93907,3.0470848
6226,73.49407,15.225399
19716,73.504654,16.640022
2041,76.16969,-38.941147
6818,-39.38009,67.95015
88,143.77397,-66.15091
7125,-158.38402,-88.65568
12394,-48.068165,54.754635
16290,-124.15542,74.41615
8323,-124.29919,73.58728
2518,-46.252758,-87.974464
15747,-44.296535,86.10469
9145,-43.35547,85.663086
13792,-19.625513,6.3420134
14490,-19.89723,10.700803
11247,23.591105,73.643776
11597,23.595318,73.64235
6095,73.1199,-70.78043
12779,-76.0275,-8.263409
18451,-3.0702822,-38.655716
6762,-98.925354,-13.426817
11015,79.91984,38.39205
7533,-42.858044,-120.75471
7656,-42.36143,-120.895294
8553,-48.626133,36.66419
8205,-48.37409,36.748573
17200,61.06285,-41.100025
9529,1.4138112,-175.3292
18977,39.580826,-110.17806
15887,-69.07588,-7.5824857
12169,20.083109,26.824104
18803,62.040607,9.35897
6847,-46.984737,32.00693
7128,16.689732,-84.32326
1226,50.36775,68.37049
19987,50.64037,68.54484
11003,-122.40848,4.810295
12859,-56.88185,66.67185
6989,56.896088,28.860233
17385,166.7718,-26.034546
3596,-159.3945,-91.9319
15207,101.87695,47.814903
15773,-55.320915,24.491903
9941,-95.130135,-149.38834
9889,-95.45679,-148.40108
8612,-89.947655,54.017998
15272,19.60058,-49.226128
15849,-72.896095,26.936718
15143,-27.094051,25.730349
9150,-73.02432,25.276888
17157,94.3851,23.402077
2513,-59.646767,-86.0196
4729,-59.901016,-87.10355
9680,-40.62244,-125.9493
13963,32.661568,86.83271
11524,32.665234,86.78669
16031,-138.37521,34.010696
8598,-122.83713,3.6746964
4744,-109.82885,-137.01848
14959,158.95406,53.079983
3714,136.6682,95.324394
19304,136.75954,94.859955
16337,-74.41206,22.140434
16307,-74.41753,22.13453
9070,-162.93535,49.088287
12867,-163.67609,48.832962
7143,85.67738,68.263115
17439,-95.49711,-57.613377
8798,-126.33651,75.49288
2588,-187.59755,65.066505
12847,-188.38004,65.235825
8137,47.093212,-38.25054
20160,74.17433,100.250885
16676,56.291264,12.8635845
12610,-48.355007,95.53644
10416,163.53513,-21.92931
6325,71.78518,-14.301096
7424,79.26796,-47.77274
9126,-61.224934,100.760925
8375,-70.34962,103.202126
11412,73.09245,98.23311
15917,-56.314053,23.532166
8954,-49.91898,59.818096
7355,48.624153,42.08797
19829,88.246025,1.1059583
11422,81.755844,-11.7150755
13035,-67.77048,48.81301
2905,-127.95682,-9.6314945
16637,-127.45791,-8.185323
553,-50.59876,95.894135
15468,-139.67152,116.70102
19935,75.806564,-49.912983
14698,89.34833,24.406555
12427,-160.79704,116.6564
5468,-159.44215,116.43453
11486,-34.35037,-120.33911
17088,-11.284631,-99.062775
3554,40.62542,83.34356
11842,40.0168,83.15707
8018,24.220667,-47.133724
3245,-157.8659,50.63533
20682,-157.98544,50.728966
11674,59.942795,19.234238
3733,157.62859,-6.9648743
7284,76.776825,38.44714
6732,-91.84325,42.728233
2578,-146.77234,118.067795
20628,-146.83331,117.174965
9596,-40.69748,-84.80236
600,92.42376,-13.391745
1316,90.912346,-12.604336
10444,65.05428,-59.44535
14717,49.577026,-39.524963
12680,-59.762604,108.22839
15546,-59.78089,108.052574
11127,-146.675,35.21099
6089,-127.8555,-12.028067
297,89.67849,-10.964235
8784,-26.029198,139.89005
2856,-59.398052,26.534508
8689,-49.579784,37.118248
9971,-7.8263955,-183.12251
7506,56.059155,-19.448673
2683,-161.52505,114.26693
2848,-160.96133,115.4024
1698,25.592508,131.011
17509,-47.166077,-76.826996
10009,-47.155624,-76.92417
7004,-131.97661,-51.17609
7418,-133.51381,-49.971542
16036,-48.962067,70.00205
9867,-0.41998532,-191.73724
15375,-56.776646,70.17314
8397,-63.430218,100.36044
5551,-63.8949,16.739733
3328,-47.444893,28.222723
8006,81.24596,15.499728
11407,81.20025,15.605042
16941,-101.85656,-41.819313
13555,60.766598,59.685314
2551,48.05168,26.891466
14137,103.37627,40.84153
16617,78.670616,89.755486
1499,29.954786,166.7152
15081,162.71294,-23.181515
7928,101.450005,-149.9676
19245,-14.079377,-57.21519
12213,-8.610301,-58.754486
6210,-8.30869,-58.964775
6227,63.757423,88.72095
18761,63.892624,88.93977
16218,-57.755543,70.59068
6147,-103.83516,-39.69421
4645,-72.168045,-120.02028
9926,-72.75192,-119.95882
683,91.05782,-19.663399
1257,-92.66285,76.83197
4927,77.61251,40.299206
4472,-57.424427,-42.58846
11211,76.41368,-90.925995
9498,-92.139885,-56.841824
15742,-159.32278,72.662415
6703,-158.9942,72.276695
12614,-46.956028,50.52101
12977,-46.9207,50.472897
13842,64.67406,103.740036
4682,-48.875942,-98.311554
7530,-49.43398,-98.51675
13592,126.39251,94.35331
3597,-145.4903,-58.04986
676,-144.999,-58.543827
2170,-109.66115,-136.97012
6122,89.28123,-27.162327
3452,116.06534,-44.233856
7809,-3.7759645,-26.508186
10379,160.56664,20.865896
14099,130.22226,-18.42641
17196,71.67577,-14.234402
8191,78.84515,-86.13777
12712,-96.911736,90.21579
13299,-91.30146,56.049526
17285,83.717674,60.69319
513,88.33251,-22.467392
789,88.01514,-22.505428
16779,-57.37809,-89.99542
14891,-60.467724,18.329556
17409,-115.740486,-122.16435
9460,-115.9378,-122.17996
19779,73.65332,99.79507
3905,-162.60919,-87.13762
12616,-62.987026,37.60786
11658,75.10991,-91.105835
2521,-53.552383,-92.48142
12261,148.00986,58.98292
5511,-101.96563,-23.63804
8068,-84.39887,24.94958
7811,-47.353336,-85.610146
8353,-157.27023,56.322433
16794,-99.7678,-30.170853
4200,77.94999,-35.971992
8927,-162.18425,30.089935
12333,-78.9751,42.82324
8327,-82.43935,44.86454
17158,13.068779,-52.340126
10697,-145.83453,-61.99329
4736,-102.40495,-127.65988
9382,-102.45029,-127.62453
8773,-133.76079,106.36301
8595,-132.28433,109.21222
8697,-101.07942,-34.863586
9038,-101.258,-35.00909
9729,-83.81217,-111.313774
10238,-83.799576,-111.71986
19252,68.84951,-65.22527
10674,145.74165,-14.269889
4941,145.60606,-14.498174
11286,157.69792,51.67695
11146,103.13929,-16.475788
14035,103.177124,-16.466581
3557,40.002956,3.666364
7563,0.13552484,-201.33188
9698,0.78426224,-201.934
7270,2.5654483,9.993533
20016,156.42877,-14.7279
12493,-101.62395,-20.437168
14311,94.128204,3.7102997
20031,94.224724,3.631589
15529,-68.15861,-5.5544477
12216,32.688145,-57.123104
20010,32.54159,-57.098885
8580,-138.152,105.05899
14204,-175.23749,-50.378166
5058,41.41114,157.16518
16524,79.59648,39.06818
14266,39.644463,-80.699905
9800,-76.44601,-108.073235
4774,-97.18015,-81.35263
15339,72.24355,100.80204
15270,150.22385,-73.899086
15454,-79.667244,53.433086
3505,140.88036,-11.999279
5629,-91.41085,54.724808
11754,-37.661907,-122.01834
13346,122.563065,77.003716
790,-100.19442,87.76543
3220,-99.01583,86.164734
7617,-107.31908,-122.73833
8113,127.62528,-60.061497
3951,127.881355,-60.67786
17403,-25.223988,26.090126
11641,22.598213,29.779425
11709,101.21102,124.008255
11071,81.533615,-52.89409
8952,-89.529495,55.802803
10564,-50.913483,-87.44308
18490,160.01021,54.96748
19833,99.19472,125.1387
9288,-113.40613,-125.7674
12638,-42.59221,92.384834
9035,-66.92359,-14.309238
3242,-66.89484,-14.255087
14343,158.84398,58.786472
15077,61.799072,10.546652
2516,-54.92523,-86.584885
9072,-43.2238,89.179276
9502,-81.21178,-123.19648
2603,-91.74564,89.864395
5703,18.959566,33.466156
6805,-58.656017,110.71415
15622,-58.433765,111.26767
12554,-53.272118,55.272877
10487,41.085915,-55.482563
10975,-110.390205,24.868988
12935,-78.64476,29.130005
5180,34.498478,198.52551
12703,-51.78129,33.64534
8209,-57.429832,58.018974
2506,-58.9323,-82.71861
4628,-97.59367,-111.69225
15102,117.0735,-145.70384
11404,36.33035,-105.05566
7518,-40.920574,-92.368034
9613,-43.007805,-88.19923
13342,73.67098,-97.92276
13791,33.272343,-14.524145
6248,33.150814,-14.072356
3216,-137.89142,102.36132
8675,-138.2358,105.12847
13329,102.920944,-4.366733
6690,-114.59378,78.49601
13385,38.97799,-74.53305
9506,-100.15984,-113.14269
2917,-30.437029,148.43341
12807,-30.194082,147.70766
16950,-17.822237,-57.229794
13768,108.80742,-145.37582
6829,-94.779594,32.10915
19138,100.43256,-16.183413
15041,-4.876116,-38.36746
8133,99.96461,124.64498
14841,19.423754,-50.021397
200,35.571415,142.57535
13398,79.68926,-93.49148
11854,13.129964,2.4970326
18982,181.47057,2.786436
10588,118.92254,10.208647
5419,-53.890312,61.047756
2134,-93.44699,8.555053
12479,-94.454544,9.043787
16077,-28.680431,143.43153
855,94.64902,-152.2584
18610,123.954506,94.264244
20683,-73.633224,26.756523
4583,-22.04559,-10.333648
8501,-125.26454,67.080185
8865,-124.74674,68.160416
8765,-105.23576,2.485189
20167,50.71647,46.422916
10650,31.587929,97.12107
11220,100.21668,-72.19747
19560,63.57708,59.987247
4719,-42.622154,-93.57316
7268,83.4798,69.669426
19129,63.357075,60.13449
2019,19.92676,40.495064
8922,-68.52972,50.650032
11639,69.29417,-62.83643
19152,102.50935,-143.47786
15290,104.4901,-141.55008
18681,11.333041,-47.891117
8010,11.424086,-47.76932
11613,164.87436,-27.857723
6726,-101.64858,63.77029
12426,-101.00387,63.276566
12117,61.797943,9.699121
7087,-155.90132,-56.851162
15888,-73.96143,-11.83466
9366,-40.963604,-88.644
19625,79.93523,68.36508
13632,-51.107346,-40.31169
19771,-57.313244,-40.357277
11774,117.874794,-39.96853
3462,-40.17211,-123.37515
7478,-42.42647,-123.39185
12942,-74.93137,63.54419
1103,-32.99398,62.154972
11440,110.59831,-132.35222
8466,-162.9702,34.966423
13263,-163.22101,35.890697
8070,88.71977,19.04273
15676,101.59343,-132.54408
19190,101.602905,-132.57834
13226,-50.917465,51.539135
6988,123.769394,97.01322
10815,55.574944,-114.193054
6711,-132.97998,43.441307
6469,79.258865,-6.481051
19388,-39.249996,46.080254
13124,-160.1127,51.42257
12591,-162.71957,51.28878
13337,175.57928,7.0450735
14267,8.110607,33.011574
2529,-49.284542,21.068123
5417,-50.983192,56.89055
4660,-6.6905365,-187.18263
11413,28.973873,97.744934
19027,114.973145,31.282856
10653,19.194937,-10.897318
7423,2.194464,8.184229
11533,31.430714,94.26172
6966,51.29501,44.261974
15998,-78.47848,41.20892
15896,-48.883194,101.97679
13496,75.65411,94.02312
19877,6.6593113,-19.091082
19044,6.951075,-18.811474
705,-142.35995,-72.42866
14086,45.966312,-38.76062
17027,86.234406,-89.59079
3900,63.694393,17.238403
2854,-144.34871,101.8503
16287,-144.56229,103.52812
10690,30.859903,73.64015
4863,-92.72236,-64.14727
3789,76.92668,27.104752
10347,77.039276,27.018723
9064,-141.21783,31.092897
6650,134.8603,-12.212723
3820,152.93927,-69.88733
2686,-127.11762,2.2482004
12635,-126.767715,4.1942697
17,99.50624,-23.903576
12006,-22.843239,-46.53867
8903,-90.73417,10.889252
10481,-139.26924,-56.76118
237,91.97881,-2.561287
2883,90.15792,-0.7415283
10508,106.134605,-0.80784935
2495,105.01109,-0.43369308
15009,154.27292,24.288101
6056,121.74234,1.7749197
17056,-14.67034,-16.356197
2277,-112.55437,-39.09363
13001,-64.421295,83.380905
6448,-124.3084,82.1218
11101,162.4636,21.003979
11246,-12.403004,-70.71168
3305,-26.367502,142.81833
12915,-43.990974,104.43381
6659,-40.182877,79.097015
16982,105.00561,-76.756226
65120,-77.02937,-86.95044
6327,114.66023,-152.68658
14557,78.57744,106.14335
9938,-80.419785,-115.64882
13975,70.16116,65.84917
7393,123.65323,50.574707
19038,-160.6972,-86.244415
10265,18.430058,-45.610657
1236,-1.2174116,-41.32633
14912,142.11299,-4.6898055
6261,97.97762,-13.740395
17576,5.6739216,-193.51147
3087,143.36049,-24.900282
7492,-102.492004,-124.381615
15874,-48.499847,54.349342
18574,41.52038,7.873095
4989,66.79565,6.261895
18997,-16.189203,-36.191322
11783,-16.082157,-36.121113
9372,-61.772682,-81.50425
2907,-60.420406,-81.825226
19911,72.342705,91.24648
10722,-50.521866,-40.171432
9508,-116.3046,-125.815506
3339,-164.04971,-8.224284
15975,-165.19228,-7.4943876
4637,-68.46259,-114.801216
9010,-132.01515,45.546314
14417,79.7981,104.20675
16117,-91.49547,84.124664
5466,-84.97749,27.273989
5430,-41.125908,104.558075
12555,-42.156727,103.26624
16874,-134.29738,-51.54265
11593,177.3469,6.485045
3340,-131.44493,35.163006
8229,-131.57236,35.068634
14163,49.36163,-39.942802
11860,86.027534,-85.191795
14763,86.17319,-85.13591
11437,68.66681,101.450676
1835,-75.96973,82.79643
3240,-76.08026,82.159
16788,127.78835,89.877205
18996,98.69102,-70.9382
19335,47.085552,26.757353
13568,-103.109535,-24.413418
12621,-57.08044,39.343945
2511,-62.408848,-81.44657
8584,-166.65295,-4.845671
8203,-168.24924,-9.114228
11855,43.0121,-71.703285
8607,-60.02551,50.693455
10834,-144.4039,-59.066116
8823,-48.747345,95.248215
4627,-85.35319,-117.68272
6350,33.402958,23.967846
7764,32.73637,23.853495
11766,43.292564,-93.69386
11520,26.52489,3.5013237
16252,-25.145739,149.78314
638,46.133583,178.87085
6123,-40.811554,-126.18252
7993,-131.17941,-53.79216
4000,-116.70401,-44.98383
15739,-45.22662,110.19817
16883,31.548473,41.781815
19708,133.4345,-20.070398
1759,-101.845085,95.426025
13289,-49.46543,95.390045
15087,42.109657,-70.71909
6371,-134.82574,-46.871826
6598,143.18336,32.529312
14551,-143.66425,-70.0597
18836,-143.75134,-70.30489
14534,99.43314,-43.13412
7657,-108.47625,-144.59576
10150,-108.69892,-144.42212
7924,74.256516,96.15484
12661,-46.85678,32.012566
6720,-110.0668,43.335457
8760,-65.42923,66.66595
3764,34.147373,-107.79569
7070,102.45556,60.6742
3233,-141.37538,30.62757
12921,-141.2954,31.009354
14950,28.271189,96.153564
8633,-123.32921,66.35427
8890,-124.522736,66.945335
10732,178.48006,7.708019
8158,49.70979,-117.52818
18701,143.70657,-18.218235
17024,150.30539,57.660698
14319,3.3625476,25.575108
9321,-0.5390314,-198.52235
4515,-76.18763,-123.271545
9242,-74.13277,-123.16427
10781,17.749846,-10.839284
1853,-111.78259,43.220802
679,-110.25338,42.56426
3292,-76.43909,80.60949
8542,-79.961914,80.76142
12222,-2.3250623,-10.487041
9000,-163.10384,33.01841
12987,-161.09544,34.125538
14966,-134.49872,-51.35347
8210,-104.24502,65.39987
8357,-103.41643,65.700096
10878,157.35574,20.438515
8167,-171.93889,-52.137188
9322,0.8735259,-197.13603
2609,-99.577774,-14.714964
16553,181.99672,6.959952
1589,36.11729,199.60345
14181,36.787025,143.07668
7586,-114.85015,-119.596886
9549,-120.03835,-30.440434
19726,105.96712,-76.36625
7207,103.364105,123.40759
7810,124.11732,95.54069
16066,-156.84424,61.887108
15360,-72.0899,-9.8721895
15712,-72.47841,-10.410237
14423,88.7732,-53.125538
14699,156.3336,-11.539276
13368,18.56325,23.899569
12068,120.201675,40.089355
3994,30.010506,98.26678
8076,33.354313,23.483797
668,44.447117,160.18634
11313,21.122297,134.50235
9653,-75.04633,-125.16923
17487,-76.33682,-124.42596
12053,41.678226,-82.31756
8912,-59.604374,19.731968
10666,-2.5713782,-41.798637
9667,-110.03576,-138.04385
14811,67.33733,99.86822
15616,-95.65994,56.164528
13126,-162.11334,58.320927
12652,-56.949142,0.6756663
5539,-51.203945,92.10546
6629,143.3725,-57.312912
7974,-161.68304,-92.312454
2140,86.793434,-56.04722
7676,-52.76921,-88.804375
9612,-52.627415,-88.76762
8926,-152.89287,46.937218
8474,-152.46614,46.230743
5378,-52.96568,25.753607
13196,-57.415565,25.60615
3460,-74.723885,-88.16043
7467,-76.31065,-87.620445
12178,-23.93284,-50.756996
6979,-23.637161,-51.552063
15697,-21.318962,-25.055733
2571,-103.64594,-91.45153
10663,19.17722,-38.579006
15581,-78.241745,45.74234
14792,79.30145,39.608093
15920,-144.53568,2.8067498
16480,4.3761644,21.03718
19904,-26.501617,24.691648
9995,-46.03806,-85.53646
19408,122.32701,99.8198
10516,161.35455,-25.838757
15269,99.69547,104.66721
4452,17.72634,-82.07909
818,104.59069,-146.13512
15058,83.31405,-55.38534
19549,73.57874,-59.594433
16049,-107.9039,42.12253
11350,35.54643,143.34276
7936,46.64019,2.9428709
13627,70.16143,2.8177392
20329,127.04958,13.423407
10708,41.510197,-32.825806
8248,-137.26154,8.190099
10573,101.064964,-81.82622
3218,-159.67471,118.389984
3625,12.816466,27.661
12205,41.00318,-74.77031
11819,99.781624,126.0524
9351,-41.480503,-87.66398
10957,125.40559,96.74809
16635,71.65614,97.06516
19418,137.94118,-20.901516
7337,-0.44694197,-10.8242035
8301,-54.943447,33.244118
7633,-95.511925,-53.79309
10207,-95.33939,-53.874542
15385,-58.344387,62.86126
15034,-128.71046,-48.065445
20300,56.40091,-25.906416
13893,47.71239,-119.88215
15923,-55.965034,-5.2706447
5583,-48.34339,56.26847
11248,124.15559,73.68338
7176,-72.81274,2.9767091
8602,-42.38268,99.57192
14414,146.99323,57.62371
8391,-44.580654,90.89375
6971,43.649887,1.7944928
7955,67.11916,71.71961
6509,96.71504,-154.1191
11700,96.58073,-153.4441
12750,-84.025795,40.534462
11828,72.13641,-13.989657
8394,-69.00744,51.075954
7527,-57.11337,-89.9174
8125,25.834482,89.894745
10182,-5.8896413,-183.06496
12553,-51.047684,108.10975
10558,39.50688,-104.1666
20194,140.34308,-21.728195
14184,60.432606,19.30899
8348,-129.37903,107.631744
13079,-126.940384,109.073814
19043,155.53195,-12.945545
11360,-5.772288,-86.79267
16669,-2.8979702,-31.72659
19559,86.03631,68.25144
10189,-8.907882,-183.60422
19961,100.49775,-150.11267
9184,-160.91544,52.37394
1309,-25.987993,165.88034
1717,-25.058409,171.18047
18814,76.15377,99.89099
10334,42.075283,99.41222
9879,-77.963356,-123.48896
20132,118.21878,-144.66904
6066,45.515892,6.8667183
13078,-149.82838,116.861824
3751,25.516996,18.565878
10913,-19.699488,-37.72032
12475,-61.960636,20.300882
19050,17.491241,25.118721
3935,60.874294,-42.728886
13567,128.2248,100.930695
15337,72.016304,-14.361487
6555,4.2043633,-5.140843
13981,4.229746,-5.0653653
11316,83.55794,-96.38334
19364,75.47389,-49.910378
15233,154.71243,-8.850933
18891,45.02876,-109.063354
19719,-16.48121,-52.519276
1832,96.16919,-20.896889
2928,140.73637,-25.897064
11148,122.959816,-4.1999507
19452,122.114624,74.45938
4723,-44.489555,-95.95663
9032,-145.66667,103.78641
6694,-146.32126,104.20898
10116,-72.56896,-120.81074
18594,-3.4929988,-87.30903
1213,-131.56752,45.462807
17423,-96.78546,-111.6872
7397,80.789986,-5.77251
7623,1.1924633,-198.34256
9317,0.9443787,-200.7381
14651,107.6395,-146.83775
5071,107.957,-147.08621
11829,-6.2734637,-87.1075
3807,55.456642,-29.804483
11386,41.85339,-84.94718
1659,-43.30854,-117.279175
9916,-43.291615,-117.353935
4314,88.607155,78.12815
17398,-75.063385,5.348224
11743,146.2072,-64.01425
9925,-69.927216,-113.77232
14626,130.13147,95.71459
15870,-10.69164,-98.082466
13721,-10.135755,-98.40879
10604,-0.13697226,-77.2918
15872,60.983322,2.0372612
6580,79.40806,-34.48801
9891,-82.95106,-112.3044
14426,119.31228,43.76239
5536,-110.07997,-27.553814
17283,139.67291,-23.6017
1757,145.17128,-3.9129827
12727,-24.512117,156.65036
14130,66.99623,41.769505
9116,-170.46877,-7.573557
7833,-51.739147,-3.2781398
13291,-52.07783,-3.271749
6675,-23.381813,147.26865
16363,-23.614113,148.24611
16860,85.561745,55.828537
14060,38.371624,-115.985886
7759,37.596134,-115.468414
8767,-49.527943,86.78825
13140,-45.53239,87.680466
6705,-39.803585,80.21088
4393,34.09114,93.31875
11697,-2.2241645,-30.834558
4758,-91.81738,-58.550404
18882,-5.332806,-88.41988
17036,105.784325,-78.68884
17250,-155.56555,-89.89803
6140,-143.47101,-54.240402
12138,48.254284,-118.12697
11147,36.84582,31.096956
19996,36.648205,31.17017
6309,162.58273,-23.099537
2687,-73.66918,-126.62969
15802,-106.45455,-31.104359
4648,-96.74131,-149.2996
10022,-96.542015,-148.39455
13920,-17.83731,13.613077
14673,-5.2245593,-12.389747
19867,111.96123,-60.90978
16787,102.000916,40.8628
12445,-65.67313,-19.626348
4319,41.57833,-7.9607725
13331,41.61436,-7.9059634
10188,2.4578483,-174.13339
9104,-70.33731,-9.766468
20551,-138.83334,6.7394342
8966,-107.85592,-31.386515
1776,-110.05523,42.527443
6456,77.17354,-34.6261
13188,-157.28601,56.328526
17564,-70.49893,-114.48037
15574,-29.98463,152.34178
8017,102.29839,-16.68228
13783,101.79407,-16.863329
5505,-98.99235,-13.502522
13228,-153.84659,67.06481
20539,-154.10065,66.423515
8303,-51.7334,106.1304
6245,24.970985,-7.0164027
13411,-38.90961,45.99073
6886,-157.53899,73.18098
15586,-157.197,72.817986
9977,-10.482211,-179.01598
13828,50.074837,44.346584
8155,81.72974,65.28741
2050,83.18629,64.73839
7086,-25.849352,25.354322
5392,-50.29759,46.962135
15803,-50.778896,46.847084
11228,83.20553,-91.610756
6778,-130.73257,74.63797
13015,-76.99098,26.373457
4858,-79.53687,-113.8179
11058,-145.202,-58.14454
13601,96.836494,116.387344
3784,-7.121081,-184.24571
9797,-111.82779,-141.65826
4860,-112.47348,-141.59209
11945,85.25779,66.84292
19558,17.573923,-38.6958
5000,2.1336474,7.516634
4940,48.437042,-34.021137
549,95.4395,-149.05904
802,96.177925,-149.58295
14935,97.43497,119.87465
5561,-132.5238,41.127544
8307,-106.523575,39.016327
3112,92.37545,-14.437411
159,92.32882,-14.225867
13464,127.007706,98.014175
688,30.60823,73.231064
19786,-90.10619,-56.058937
12699,-139.9817,34.614834
5702,73.36992,-96.439255
13504,99.03112,-25.571888
19564,98.89377,-24.991512
4996,-49.274742,-80.43081
8573,-135.79756,3.1553848
3614,68.78153,46.11194
6113,-22.367367,29.152655
18565,155.02823,60.583298
9595,-44.935,-81.743286
3701,58.748688,-34.97732
4222,57.997017,-34.27288
12359,-93.30072,7.421177
6895,-94.59878,7.1833878
14238,166.03342,-27.8842
4862,-77.627,-109.87806
17451,-77.949554,-110.70475
15613,-60.809074,102.88223
8058,167.14017,-26.464268
14840,-174.0803,-57.81956
9929,-81.78474,-86.458374
9188,-46.51964,104.1058
2915,-51.189865,-95.063934
9599,-47.38183,-96.06545
19024,-21.574108,-12.970251
9674,-40.113647,-121.35943
9158,-74.05477,77.56259
17165,142.63416,-22.97843
15388,-39.96006,79.62261
8892,-66.8385,98.140366
144,77.20783,41.01409
9024,-133.78714,39.713554
10894,-2.5955017,-42.235584
8379,-57.269444,82.598976
7616,-101.537544,-81.02194
14303,81.43244,75.22576
10419,51.232616,43.56605
11600,125.43464,96.529495
10552,18.665277,-55.435814
13106,-156.62173,73.5933
13603,47.15032,-117.571625
19354,36.366344,-94.13296
15097,25.870403,30.133259
12018,-59.143356,-49.696514
8447,-111.0412,37.31305
11356,-146.05693,-62.406364
9133,-52.380863,62.892563
12612,-58.336185,50.16476
18503,32.8876,95.77187
15921,-159.98712,37.333553
13379,23.114151,-55.12268
11461,83.211426,-97.28167
11560,155.4023,62.17908
7690,-61.798065,-87.244576
7238,89.88987,23.463923
8780,-26.995665,151.88446
5521,-59.773575,107.50074
4750,-97.78833,-77.88854
11826,47.723392,-40.441456
7631,-113.05038,-125.181854
8551,-168.04593,-10.429713
8347,-167.89116,-9.997476
13817,12.215163,36.11093
13434,29.038378,71.20558
8201,-73.37068,64.12879
1887,-122.405716,66.12016
10763,74.03595,-98.33365
15440,-181.42654,63.663563
15911,-181.34184,63.64362
6319,152.52101,49.040165
12552,-88.24807,59.398167
13287,-91.56198,6.8921013
7532,-40.517838,-121.37474
19036,15.86685,41.618347
10129,-113.37623,-128.53683
20529,-28.608435,143.41129
19755,112.7019,57.424263
16271,-168.84673,-4.909341
5798,47.180927,-39.8042
8608,-51.674885,58.35824
9513,-79.67368,-119.969765
10210,-79.13575,-122.19247
13156,-105.66593,1.3800884
11259,-105.18412,-1.6690922
6300,112.87414,-35.826103
1965,112.90102,-35.885334
11908,-136.29932,-7.2385654
3329,-138.83202,2.1206646
14566,-3.0665314,-44.039875
17079,-121.656204,-28.260275
12519,-48.074394,35.97229
19012,157.21402,-72.051994
11324,58.057854,26.271458
19868,65.73813,-60.414574
15628,-53.937557,94.16501
12843,-56.145054,82.03096
13019,-25.843163,170.9454
10024,-91.759544,-8.289203
6719,-78.026436,37.398933
13552,123.26823,77.02558
11154,148.71982,50.508774
6302,-116.05842,-35.653927
13847,105.34611,44.451008
12696,-24.175398,149.19829
2161,106.50853,-143.645
6621,42.658443,-83.16543
1292,-161.66916,-89.28597
6835,-102.127594,95.80545
